,SMALL LoVAR,ME1 VAR2,ME1 VAR3,ME1 VAR4,SMALL HiVAR,ME2 VAR1,ME2 VAR2,ME2 VAR3,ME2 VAR4,ME2 VAR5,ME3 VAR1,ME3 VAR2,ME3 VAR3,ME3 VAR4,ME3 VAR5,ME4 VAR1,ME4 VAR2,ME4 VAR3,ME4 VAR4,ME4 VAR5,BIG LoVAR,ME5 VAR2,ME5 VAR3,ME5 VAR4,BIG HiVAR
198109,1.2344,3.2186,4.6273,6.7053,18.0807,1.1115,2.4949,3.5625,5.1209,11.3412,1.0577,2.0789,2.8656,4.3226,9.371,1.0708,1.6089,2.261,3.44,6.9075,0.8496,1.4367,2.0524,2.7644,6.3921
198110,1.3714,3.5765,5.4059,8.0328,21.1542,1.1518,2.6126,3.8756,6.1305,14.1838,1.0804,2.1033,3.0792,4.966,12.8562,1.005,1.6816,2.3675,3.7048,8.3956,0.7877,1.3786,1.8762,2.6741,5.7796
198111,1.4929,4.0895,6.0969,9.4583,23.8783,1.2235,2.9806,4.5692,6.7402,15.1838,1.2379,2.4335,3.5735,5.5728,13.854,0.9762,1.7062,2.5767,3.8953,8.9068,0.8545,1.6245,2.116,2.8371,7.3594
198112,1.724,4.577,7.0541,10.7413,25.5388,1.3849,3.3489,5.024,7.1441,16.9263,1.2581,2.4345,3.8992,6.1552,13.5202,1.1023,1.8836,2.9462,4.2504,10.1849,0.9712,1.7689,2.27,3.0677,8.4739
198201,1.4282,4.2819,6.6705,9.9563,25.2362,1.2173,2.8857,4.4005,6.0387,12.1676,1.0575,2.1879,3.5415,5.3824,10.4871,1.0226,1.7164,2.4951,3.6684,7.5948,0.8414,1.5162,2.0248,2.6984,7.7602
198202,1.3112,3.7013,5.8245,8.7227,23.4076,1.1325,2.6556,4.0215,5.7718,11.8348,1.0892,2.1378,3.1795,4.8821,10.2233,1.0172,1.7562,2.4223,3.5943,7.6392,0.763,1.3722,1.8988,2.6152,6.2583
198203,1.3381,3.6115,5.4682,8.282,22.4594,1.1457,2.6567,4.0631,5.7232,12.9833,1.0265,2.1871,3.237,5.0003,10.1427,1.013,1.7345,2.5014,3.4604,7.8491,0.7293,1.2765,1.8219,2.469,4.9244
198204,1.2937,3.5247,5.6684,9.1253,25.2068,1.2208,2.9972,4.4281,6.4035,15.6008,1.069,2.2764,3.5284,5.2862,10.9392,1.1464,2.0864,3.0558,4.4079,9.2866,0.7895,1.5311,2.1468,3.0071,5.7346
198205,1.2459,3.2874,5.4292,9.0759,25.84,1.2801,3.0369,4.5019,6.554,15.1206,1.0012,2.2813,3.6132,5.6309,11.7803,1.1037,1.9651,3.0977,4.388,9.046,0.6946,1.4288,2.0217,2.8487,5.3098
198206,1.2636,3.4716,5.3636,8.5456,25.6042,1.1549,2.8586,4.2106,6.2532,14.3837,0.9282,1.9998,3.0553,4.6591,10.9372,0.9678,1.9011,2.8436,4.0516,8.4429,0.6091,1.2371,1.8563,2.6422,4.6031
198207,1.2402,3.3501,5.376,7.9807,22.7705,1.0213,2.4821,3.7211,5.4471,12.9535,0.9703,1.9069,3.0593,4.6752,10.6178,0.9725,1.8924,2.7062,3.6624,6.7042,0.5728,1.1863,1.6945,2.392,4.8639
198208,1.1339,3.2694,5.3219,8.269,23.907,0.9832,2.6136,3.9328,5.8258,15.6219,1.0252,2.0052,3.2652,4.7541,11.1215,1.0355,2.019,2.8703,3.9416,7.6415,0.6283,1.3105,1.9459,2.8003,5.6392
198209,1.2253,3.655,5.9695,9.7335,28.4175,1.238,3.0206,4.7415,7.1195,18.8668,1.1832,2.6017,4.0598,5.7515,11.9533,1.357,2.5108,3.486,4.9109,8.8343,0.8873,1.6932,2.4857,3.6935,8.1291
198210,1.5246,4.2482,6.7756,10.408,28.5613,1.3487,3.0489,4.6515,7.13,18.3905,1.3202,2.7991,4.1634,5.8547,11.9559,1.4419,2.4826,3.5484,4.9571,8.6278,0.9715,1.8274,2.7041,3.8518,8.4724
198211,1.8507,5.0704,7.7906,11.8541,31.2056,1.6536,3.5749,5.4479,8.2551,19.2113,1.6195,3.2939,4.917,7.0473,13.5398,1.7087,2.9953,4.0079,5.6352,11.0666,1.1484,2.2452,3.0446,4.1495,8.8056
198212,2.2254,5.5988,8.158,11.9245,32.0523,1.6119,3.7291,5.3868,7.8999,17.2952,1.5421,3.1806,4.8069,6.956,12.7649,1.7242,2.9767,4.1719,5.6098,10.0291,1.1302,2.2365,2.9417,3.9543,6.9205
198301,2.1397,5.8541,8.9364,12.7345,34.1067,1.7702,3.9692,5.8135,8.479,18.4381,1.6613,3.3403,4.8241,6.9643,13.1002,1.7191,2.9394,3.9163,5.4934,10.2268,1.2189,2.3669,3.119,4.0555,7.507
198302,1.7969,5.0959,7.9499,11.3955,33.729,1.4618,3.397,5.06,7.4765,16.1949,1.3959,2.9723,4.2514,5.8865,11.545,1.5513,2.76,3.6652,5.1495,9.9494,1.1606,2.1011,2.8603,3.9618,6.7202
198303,1.5051,4.4162,7.2395,10.6103,30.4706,1.4265,3.1721,4.7331,7.115,15.0431,1.299,2.6927,4.0173,5.8047,13.1523,1.4026,2.5413,3.5548,5.0675,9.8144,1.0883,1.9626,2.7595,3.793,6.1229
198304,1.4784,3.9946,6.2597,9.2171,28.322,1.3055,3.0984,4.637,6.7202,12.8869,1.2105,2.5854,3.7314,5.2178,12.5451,1.2891,2.4544,3.3345,4.5623,8.2422,0.8913,1.8019,2.5897,3.542,5.4219
198305,1.6286,4.2539,6.0699,9.0994,27.4083,1.3645,3.1536,4.7118,6.8599,13.055,1.2262,2.4576,3.4805,5.0707,13.0579,1.1836,2.2482,3.1902,4.2628,7.538,0.832,1.7192,2.403,3.1946,5.3511
198306,1.4864,4.1061,6.1188,9.1433,27.388,1.2937,2.9826,4.5556,6.7408,13.7797,1.2275,2.5193,3.6182,4.946,11.082,1.0967,2.06,2.9686,4.1769,7.2739,0.7412,1.6553,2.2977,2.9894,5.3686
198307,1.5794,4.397,6.6563,9.3886,26.0442,1.3162,3.1636,4.7045,6.5175,12.8758,1.2305,2.5129,3.7645,5.2695,10.5453,1.1009,2.3063,3.0853,4.2239,7.9685,0.7682,1.7752,2.345,2.9924,5.319
198308,1.553,4.0626,5.9607,8.7835,24.2134,1.2322,3.0722,4.3621,6.1307,12.7827,1.2379,2.4987,3.5906,5.3844,10.1634,1.0431,2.2141,3.1426,4.1556,7.2602,0.7988,1.6239,2.1462,2.9433,5.2667
198309,1.283,3.6236,5.3601,7.565,20.0133,1.1311,2.7829,3.9709,5.8978,12.4112,1.1438,2.3074,3.3932,5.0228,10.2596,0.9801,2.1575,3.0295,4.1919,7.4275,0.804,1.5602,2.0257,2.8873,5.4671
198310,1.165,3.0652,4.5883,6.5995,17.5944,1.0565,2.4874,3.5076,5.028,10.4161,1.0404,2.1426,3.0913,4.3648,9.2778,0.9915,2.0481,2.8906,3.764,6.9707,0.7472,1.3057,1.955,2.6043,4.8584
198311,1.1491,3.0239,4.7238,6.9967,18.8485,0.9438,2.3042,3.3813,5.1239,11.7043,0.9674,2.0244,3.0176,4.4599,9.1052,1.0565,1.9388,2.823,3.8793,7.671,0.7908,1.2729,1.7336,2.4096,5.0012
198312,1.2086,3.3204,5.168,7.8498,22.2118,1.0164,2.4389,3.4613,5.101,11.4303,1.0135,2.0336,3.0956,4.5123,9.6392,1.0773,1.8351,2.6367,3.724,7.9462,0.8129,1.2798,1.8359,2.4833,5.0269
198401,1.1411,3.2204,5.1181,7.9398,21.8245,0.9168,2.3294,3.6531,5.3497,11.804,0.9747,2.0419,3.002,4.2664,9.0771,1.0122,1.769,2.3876,3.4447,7.562,0.8097,1.2996,1.781,2.4147,5.6785
198402,1.1393,3.0626,4.9431,7.4806,20.4367,0.995,2.2583,3.5355,5.0512,10.6877,0.945,1.9594,3.0468,4.2078,8.7983,1.0023,1.7808,2.425,3.2886,6.6208,0.7354,1.3141,1.756,2.4929,5.3425
198403,1.1847,3.1283,4.9664,7.5477,20.0525,1.0332,2.3597,3.5406,5.0441,11.0511,1.0521,2.1201,3.3076,4.5335,9.6999,1.1347,1.8595,2.6796,3.5947,7.5731,0.7701,1.3683,1.888,2.8026,5.5748
198404,1.1828,3.0003,4.9329,7.7787,23.3014,1.0538,2.4592,3.6687,5.3708,11.6468,1.0145,2.1541,3.2455,4.5713,9.3622,1.0942,1.852,2.5555,3.5116,6.8273,0.7773,1.407,2.041,2.8519,5.9257
198405,1.1183,3.1414,4.9058,7.6952,23.3224,0.9721,2.4575,3.801,5.3993,12.0041,1.002,2.2033,3.3282,4.6788,9.8877,1.0841,1.8382,2.5946,3.4584,7.0029,0.7099,1.3755,1.9489,2.5946,4.9952
198406,1.1317,3.0623,4.6243,6.9682,23.7243,0.9734,2.3298,3.6048,5.3549,12.0331,0.9743,2.0554,2.9977,4.1952,8.8467,0.8989,1.67,2.4558,3.3886,7.2735,0.5927,1.2142,1.7199,2.244,4.5538
198407,1.1364,3.1585,4.8014,7.6626,23.4873,1.0025,2.3644,3.6677,5.7469,12.5261,0.97,1.9972,3.0389,4.1815,8.3197,0.8764,1.8084,2.5524,3.4374,7.1545,0.6619,1.2892,1.8163,2.4347,5.1621
198408,1.0927,3.0625,4.9865,8.156,25.7552,0.9705,2.3956,3.661,5.3774,12.1394,0.959,1.9936,2.8939,4.1332,8.3097,0.9043,1.8046,2.5313,3.4312,7.0545,0.6889,1.2894,1.853,2.5239,5.9684
198409,1.1003,3.4024,5.5124,9.0213,27.4782,1.0731,2.5732,4.0965,6.1876,13.6781,1.0198,2.1651,3.2956,4.5892,10.9454,0.9749,1.845,2.7147,3.794,6.9711,0.7757,1.3403,1.9644,2.7127,5.4293
198410,1.0214,3.1198,5.2913,9.0589,27.0148,1.0896,2.6044,3.9555,5.8882,12.3231,1.0163,2.1124,3.2145,4.4963,11.9097,0.9788,1.7374,2.5792,3.6327,9.0937,0.7198,1.3163,1.9083,2.5835,5.2649
198411,1.0278,3.0807,5.0614,8.1691,23.856,0.9801,2.2264,3.3558,4.9637,11.584,0.8969,1.6848,2.6572,3.8019,10.1591,0.897,1.5762,2.0949,2.9769,5.6118,0.6213,1.1824,1.6031,2.127,3.6419
198412,1.0717,2.9804,4.7159,7.96,23.8421,0.9218,2.0083,2.9916,4.5899,11.7085,0.8172,1.618,2.4391,3.5214,8.5124,0.8089,1.4631,2.0121,2.6884,5.1471,0.5692,1.0918,1.5011,2.0094,3.5689
198501,1.0355,3.115,5.3012,9.0429,28.1858,0.8907,2.048,3.2146,4.7895,11.8417,0.7783,1.5494,2.2627,3.3597,7.5769,0.7944,1.3866,1.8947,2.6136,5.017,0.5697,1.0533,1.4084,1.9017,3.6738
198502,1.1624,3.2834,5.4964,9.5306,30.4129,0.9904,2.2304,3.49,5.3291,13.0926,0.8437,1.6866,2.5534,3.8362,8.657,0.8252,1.4214,1.983,2.7899,4.9871,0.5715,1.1016,1.5097,2.078,4.0425
198503,1.2465,3.4204,5.927,9.8066,32.1631,1.1638,2.4409,3.6839,5.4365,13.1908,0.8272,1.7682,2.6779,4.0671,8.768,0.8216,1.4514,2.0909,3.0393,5.276,0.6034,1.1691,1.5571,2.1843,4.5224
198504,1.3709,3.3408,5.6423,9.8226,32.7136,1.1348,2.3218,3.4452,5.2676,12.0874,0.8295,1.8069,2.8374,4.0638,8.4436,0.8193,1.5653,2.1857,2.9822,5.6249,0.6241,1.0756,1.4985,2.2163,4.8968
198505,1.325,3.1744,5.4569,9.907,31.2177,1.0168,2.0473,2.9964,4.335,9.7195,0.808,1.7707,2.552,3.7386,7.6333,0.7553,1.3469,1.8595,2.7077,5.3109,0.5804,0.9995,1.3725,2.0456,4.4714
198506,1.256,2.9818,4.9731,8.7402,27.8822,0.9551,1.8497,2.7678,4.0838,8.8833,0.7965,1.6154,2.4222,3.5711,8.0024,0.74,1.3151,1.9115,2.6999,5.1943,0.5763,1.0494,1.4002,1.9533,4.301
198507,1.2793,3.1389,5.2499,9.2759,28.5955,1.0132,1.8837,2.8423,4.1273,9.3438,0.8433,1.5476,2.2773,3.4946,6.9756,0.7923,1.3896,1.9187,2.7297,5.4546,0.5668,1.0939,1.4302,1.8427,3.5495
198508,1.3839,3.3166,5.379,9.2244,29.0211,1.0845,1.9978,2.9698,4.2777,9.1805,1.0013,1.7155,2.5276,3.7597,8.2146,0.9313,1.528,2.0559,2.8329,5.3376,0.6395,1.1433,1.5091,1.9365,3.6249
198509,1.359,3.2774,5.2223,8.9312,27.9881,0.966,1.9001,2.9066,4.3007,9.7988,0.918,1.6039,2.3254,3.3785,7.3053,0.865,1.4001,1.8494,2.552,5.0969,0.537,0.9356,1.2637,1.7629,3.274
198510,1.4425,3.324,5.2948,9.13,28.9854,1.0034,1.8503,2.7797,4.1499,9.655,0.9442,1.5971,2.3288,3.4225,7.2494,0.881,1.3469,1.8185,2.5731,5.0884,0.5583,0.9192,1.2541,1.7383,3.6803
198511,1.4969,3.2931,5.4438,9.6734,29.9258,0.8923,1.7305,2.5585,4.0236,10.2865,0.7572,1.4574,2.2283,3.5038,8.5149,0.751,1.259,1.8221,2.7308,5.2439,0.5126,0.9138,1.2718,1.7923,4.5179
198512,1.5528,3.53,5.8429,10.7948,34.2904,1.0519,1.9724,2.9744,4.4937,11.3682,0.8127,1.5863,2.5257,3.8772,8.9365,0.815,1.4152,2.015,2.8437,5.2139,0.5688,1.1231,1.5027,1.994,4.5681
198601,1.767,3.894,6.1745,10.575,37.6325,1.1237,2.1445,3.0941,4.833,16.8692,0.83,1.7731,2.7105,3.9032,8.5178,0.8546,1.4882,2.1702,2.8824,5.9226,0.5871,1.1642,1.5575,2.112,4.5408
198602,1.8233,3.8888,6.1843,11.2495,39.8884,1.2274,2.3437,3.5139,5.294,16.9244,0.9461,1.8904,2.7364,3.9255,8.7422,0.9499,1.6189,2.3613,3.157,5.7078,0.7513,1.1931,1.6402,2.1428,4.3271
198603,2.0434,4.2142,6.5383,11.672,43.5188,1.4782,2.6258,3.7671,5.6656,17.0921,1.0836,2.0315,2.9597,4.0966,11.0752,1.059,1.8282,2.5876,3.5575,6.3657,0.8683,1.4007,1.8396,2.4987,4.5748
198604,2.0719,4.3814,7.1313,13.3804,46.6246,1.7356,2.9267,4.1399,5.8112,13.5669,1.2115,2.3413,3.1766,4.5957,10.5706,1.0975,2.008,2.7107,3.6922,6.5076,0.9666,1.5706,2.0559,2.6552,4.5756
198605,1.9832,4.4287,7.1256,12.9359,47.0079,1.7843,3.1161,4.4435,6.4472,13.1157,1.2168,2.3223,3.2557,4.5254,11.2781,1.1258,1.9863,2.7809,3.8265,6.9056,0.9086,1.6477,2.1134,2.7609,4.5616
198606,1.6539,3.8625,6.3744,11.2114,37.4219,1.5305,2.8369,4.286,6.2102,13.2227,1.1005,2.1128,3.0925,4.4106,9.9974,1.1074,1.9045,2.6152,3.5657,6.6023,0.9318,1.4898,1.9648,2.5683,4.2635
198607,1.628,3.4355,5.7482,10.4558,33.6758,1.196,2.4936,3.8504,5.743,12.5781,1.0647,1.9463,2.9187,4.2522,9.9037,0.9467,1.6012,2.2571,3.1383,6.6156,0.8191,1.3675,1.7845,2.3034,3.9156
198608,1.8971,4.1278,6.5065,11.3806,33.7699,1.3633,2.5527,3.6441,5.3274,12.8768,1.0968,1.9934,2.9201,4.5395,10.489,1.0943,1.8089,2.3705,3.368,6.6699,0.7669,1.3592,1.8228,2.371,4.3471
198609,2.0116,4.5155,6.7865,11.9982,35.0468,1.3425,2.7094,4.1282,6.1679,14.29,1.1352,2.1353,3.3273,5.2853,12.1805,1.2313,1.9243,2.7483,3.7944,9.1205,0.8304,1.3363,1.8154,2.5501,4.6292
198610,2.15,4.6822,7.1196,12.5248,35.5444,1.4644,3.0567,4.7611,6.8404,15.0261,1.3724,2.4055,3.6753,5.4647,13.308,1.4626,2.1215,2.8366,4.1503,10.2753,0.9516,1.4536,1.9152,2.6794,5.6717
198611,1.9683,4.3283,6.8007,12.9679,44.1816,1.2634,2.7837,4.3784,6.4079,14.7592,1.2829,2.2627,3.3624,4.9291,11.2874,1.2768,1.9375,2.6454,3.8264,9.1759,0.8288,1.26,1.6632,2.3658,5.083
198612,2.052,4.2906,6.8069,12.7332,43.0366,1.3242,2.6736,4.1464,5.9245,14.4779,1.1906,2.1394,3.0495,4.602,10.3154,1.1508,1.8393,2.5879,3.8331,8.2403,0.7518,1.2144,1.5945,2.4166,5.3873
198701,1.8396,3.9382,6.2701,12.0801,39.9115,1.3314,2.4523,3.6223,5.2653,12.3119,0.9753,1.926,2.8775,4.2141,10.7206,0.8992,1.5619,2.2714,3.0251,6.2766,0.6076,1.0094,1.4199,1.9975,4.7331
198702,2.0383,4.3093,6.7333,12.4969,41.2517,1.4356,2.5679,3.6667,5.4765,12.5993,1.1295,2.0866,3.0259,4.5772,11.1484,1.0072,1.8227,2.5292,3.42,6.3686,0.6644,1.1348,1.6365,2.1025,4.4072
198703,1.8718,4.2488,6.9857,12.8001,41.8903,1.6071,2.8073,4.0045,5.8918,13.8276,1.1222,2.2212,3.1426,4.7102,11.5398,1.1068,1.9468,2.5922,3.6193,6.4357,0.739,1.265,1.6967,2.167,4.0757
198704,2.0957,4.468,6.8639,10.825,30.8775,1.4618,2.7742,4.0987,6.0563,14.9507,1.1056,2.2208,3.3127,5.004,11.65,1.1088,1.9952,2.7737,3.7422,8.0124,0.8114,1.4288,1.8476,2.488,4.2517
198705,1.9427,4.1913,6.2968,10.3808,31.8741,1.3714,2.6269,4.0479,5.9292,14.8491,1.2069,2.2598,3.4188,4.8056,11.7415,1.2258,1.9843,2.6297,3.6603,7.3713,1.0588,1.4491,1.8408,2.4651,4.3716
198706,1.7279,3.7971,5.8464,10.4064,32.3112,1.2922,2.573,3.9887,5.6235,13.7909,1.2025,2.2455,3.4304,4.8163,11.6178,1.2621,1.9652,2.5998,3.5958,7.0733,1.0371,1.4724,1.9499,2.6908,5.3687
198707,1.5298,3.5984,5.603,9.3223,28.3867,1.2821,2.4693,3.6536,5.427,12.7831,1.235,2.2473,3.0703,4.5633,10.721,1.1821,1.9266,2.549,3.4502,6.8201,0.9158,1.4187,1.8834,2.5461,5.4739
198708,1.4237,3.2643,5.2774,9.075,27.011,1.1881,2.3311,3.6341,5.715,13.9162,1.1039,1.9685,2.8858,4.3209,10.3428,0.9344,1.6775,2.4086,3.2968,6.3062,0.7809,1.2503,1.7335,2.3214,4.9296
198709,1.3234,3.1242,5.262,9.7495,29.9493,1.2739,2.5401,3.755,5.51,12.5045,1.0288,1.9234,2.7315,3.8941,9.1204,0.9634,1.6646,2.2745,3.1654,6.1851,0.7967,1.1728,1.6382,2.1903,4.3957
198710,1.5941,3.6626,5.6377,9.1488,27.783,1.4092,2.6719,3.8974,5.7514,13.115,1.0194,1.8472,2.7542,4.1881,10.0823,1.0238,1.7267,2.2295,3.2655,7.0273,0.8314,1.2373,1.7446,2.4477,4.6187
198711,3.3905,7.364,11.0361,18.478,49.0953,2.5423,4.7976,6.9959,10.2686,22.9202,1.8412,3.491,5.1486,7.2561,16.218,1.8561,3.0446,4.3446,5.9416,11.2398,1.4997,2.3392,3.2163,4.2749,8.4425
198712,4.4956,9.2656,13.7726,22.2599,57.2107,2.7794,5.586,8.446,12.7662,25.3567,2.2861,4.5401,6.4934,9.3338,19.56,2.0846,3.8313,5.3329,7.4013,15.0333,1.574,2.6834,3.7934,5.0056,9.7177
198801,5.2165,11.5839,18.4541,31.0198,81.1639,3.6957,7.2436,10.6354,16.0258,32.1893,2.832,5.5631,8.3038,11.9686,24.387,2.5198,4.7018,6.5203,8.6449,15.6489,1.8465,3.1976,4.5154,5.8976,10.7068
198802,3.5718,8.6259,13.6505,23.619,70.8242,2.6723,5.327,7.7045,10.9279,24.9094,1.9519,3.9218,5.987,8.6302,18.5884,1.6885,3.1661,4.5054,6.1202,10.1973,1.2966,2.0863,3.0062,4.2776,7.9689
198803,3.1925,7.7211,12.106,21.008,62.7695,2.0678,4.388,6.4759,9.7809,23.5233,1.6273,3.2223,5.0564,7.4971,15.6637,1.4828,2.8067,3.9033,5.1286,9.7942,1.1584,1.7646,2.5869,3.7128,7.2101
198804,2.489,6.0504,9.3973,16.1266,46.9256,1.5554,3.3334,5.0103,7.5095,18.1926,1.1671,2.2529,3.5018,5.4308,13.0975,1.165,2.0888,2.9943,4.2569,9.9115,0.9695,1.4023,1.9631,2.6966,6.6953
198805,2.3361,5.232,7.9323,14.6498,46.538,1.4957,3.1226,4.6763,7.0457,16.7922,1.0187,1.9508,3.0795,4.8846,11.5548,0.975,1.7899,2.5907,3.6976,8.1533,0.7747,1.1861,1.6811,2.3903,5.016
198806,2.0365,4.6176,7.4239,13.0593,40.8765,1.2574,2.5972,4.1144,6.4339,15.641,0.9326,1.8208,2.6956,4.1117,9.3901,0.9075,1.6089,2.2625,3.1772,7.6681,0.6786,1.0044,1.4258,2.1093,3.9929
198807,1.947,4.2028,7.0939,13.9144,60.2553,1.1044,2.3171,3.7682,5.9049,14.1514,0.8936,1.7519,2.5236,3.7964,8.5206,0.7708,1.4483,2.0909,2.958,6.2745,0.6077,0.925,1.3324,1.9619,3.5903
198808,1.6395,3.7971,6.4464,12.54,56.8344,1.0175,2.1339,3.4609,5.6608,15.9022,0.8101,1.5296,2.3161,3.4671,8.0104,0.7106,1.3095,1.9558,2.699,5.1781,0.5324,0.8624,1.2591,1.7912,3.7981
198809,1.5687,3.6642,6.6542,14.2158,63.8267,0.9655,2.1039,3.2974,5.2732,14.4894,0.7491,1.4264,2.1644,3.237,8.3558,0.636,1.1973,1.8535,2.5534,5.5315,0.4779,0.7997,1.1484,1.6218,3.4477
198810,1.2632,3.2095,6.1865,12.7092,42.2328,0.9337,1.913,2.8994,4.6307,13.0799,0.6418,1.2687,1.8993,3.0614,8.3841,0.5438,1.1137,1.7405,2.4506,5.4481,0.4178,0.7183,1.0676,1.5608,3.4906
198811,1.3044,3.3111,6.3964,13.1829,46.2971,0.9523,1.8682,2.7717,4.4602,11.0095,0.6264,1.2416,2.025,3.2624,9.1262,0.5386,1.0854,1.6881,2.4546,5.6642,0.44,0.7837,1.204,1.6955,6.9331
198812,1.3319,3.4205,6.3555,12.7595,53.5568,0.9286,1.8025,2.855,4.4992,11.509,0.6095,1.2622,2.065,3.1934,7.9922,0.5578,1.0482,1.5598,2.2671,5.0662,0.4565,0.7509,1.1477,1.5861,5.4386
198901,1.4599,3.73,6.4964,13.4917,48.2348,1.0052,1.93,2.9806,4.9632,13.858,0.5906,1.1994,2.0785,3.383,8.8864,0.5591,1.0172,1.4982,2.3,4.9197,0.4469,0.6976,1.0771,1.5261,4.5383
198902,1.463,4.0353,7.333,14.2208,50.9004,0.9735,1.9506,3.1505,5.068,12.6025,0.6184,1.1859,2.0513,3.2944,8.0617,0.5256,1.015,1.5318,2.192,4.582,0.4461,0.6888,1.0464,1.4496,3.3204
198903,1.6151,4.0835,6.938,13.4467,49.2334,0.8895,1.8728,3.0613,5.2056,13.6906,0.631,1.2551,2.0805,3.2432,8.2587,0.5274,1.1033,1.5398,2.2995,5.2048,0.4183,0.6804,0.9949,1.4338,3.7479
198904,1.6319,3.9119,6.6154,14.3956,52.9262,0.9024,1.8308,3.113,5.1499,14.2835,0.5572,1.1642,1.98,3.1515,9.0697,0.5202,1.0455,1.5159,2.1598,4.5917,0.4408,0.7062,0.987,1.5167,4.1531
198905,1.6155,3.6782,6.4428,15.1628,63.6016,0.902,1.8084,2.9506,4.7829,12.3059,0.6022,1.2132,1.9716,3.2646,8.5803,0.5158,1.0057,1.4826,2.1213,4.8956,0.4343,0.6862,0.9599,1.4928,3.4298
198906,1.456,3.5196,6.5898,15.1021,61.6668,0.8898,1.8786,2.8934,4.4974,10.5482,0.5809,1.1924,1.9008,3.029,7.9728,0.5628,1.053,1.4501,2.0634,5.3477,0.4328,0.6761,0.986,1.4992,3.0622
198907,1.4407,3.6204,6.4691,13.8192,52.7961,0.8722,1.8351,2.761,4.5534,11.077,0.5905,1.2877,2.1418,3.2326,7.1375,0.637,1.0421,1.4163,2.1298,5.1382,0.5473,0.8094,1.0719,1.5431,4.0052
198908,1.5302,3.5945,6.3345,13.3926,48.1254,0.9082,1.8408,2.8282,4.9427,13.0597,0.6474,1.3403,2.2493,3.2635,7.2248,0.604,1.0945,1.5182,2.2028,4.7095,0.602,0.8928,1.2,1.6327,4.8038
198909,1.5143,3.6374,6.6375,14.8099,56.4165,0.9373,1.9641,2.9461,4.9334,13.2874,0.6567,1.4191,2.2294,3.2567,6.9891,0.622,1.1742,1.6765,2.3503,5.0522,0.5808,0.9086,1.2701,1.7634,4.5017
198910,1.454,3.3802,6.338,15.241,63.1966,0.8344,1.8026,2.8256,4.7065,12.1689,0.6814,1.4369,2.1604,3.0515,7.3718,0.6226,1.1267,1.5586,2.2542,5.3873,0.529,0.8856,1.1571,1.65,4.0309
198911,1.6303,3.7344,6.5878,14.9682,63.4265,0.9287,1.8078,2.8765,4.8879,11.5149,0.697,1.4363,2.1447,3.3339,7.7459,0.6044,1.1271,1.6105,2.3475,5.6862,0.5435,0.8465,1.206,1.7025,3.8913
198912,1.6954,4.2338,7.6064,16.3497,61.9689,0.8896,1.7655,2.9662,4.8934,11.9689,0.705,1.411,2.2637,3.5365,9.014,0.65,1.2202,1.7811,2.4795,6.3114,0.5444,0.8676,1.2033,1.7458,3.7937
199001,1.7146,4.7578,9.3898,18.7082,64.868,0.9574,1.987,3.312,5.3835,13.1011,0.8294,1.6519,2.4172,3.7628,9.0657,0.683,1.3568,1.9787,2.8518,7.3833,0.5942,0.9848,1.3568,1.8776,4.2124
199002,1.7887,5.0977,9.4195,19.6569,75.4732,1.0012,2.1401,3.3578,5.7714,15.1177,0.8285,1.6279,2.548,3.996,9.8717,0.7699,1.4513,2.1237,2.9524,7.8626,0.6874,1.0237,1.3693,1.8648,3.737
199003,2.01,5.3025,9.6165,19.5251,73.1093,0.9986,2.2816,3.5894,6.3679,18.391,0.8417,1.7754,2.749,4.1574,10.073,0.8001,1.4538,2.1061,3.1022,7.7079,0.7021,1.078,1.4087,1.9794,4.0936
199004,2.0089,5.1016,9.5533,20.2379,76.1122,1.0477,2.2202,3.6767,6.4147,17.6809,0.7736,1.5953,2.651,3.9534,9.0298,0.717,1.3071,1.9492,2.8526,6.971,0.5722,0.9748,1.2841,1.8789,3.833
199005,2.1032,5.05,9.5026,21.3253,76.1359,1.0711,2.3018,3.6963,5.9001,15.1648,0.7179,1.5093,2.3649,3.5481,8.0718,0.7113,1.3252,1.9418,2.8205,8.4276,0.5312,0.8012,1.1876,1.7553,3.5421
199006,2.1073,4.995,9.386,21.2105,78.9307,1.024,2.278,3.69,5.7759,13.7027,0.7077,1.4923,2.3664,3.7585,8.2792,0.7208,1.3096,1.9394,2.7862,7.5589,0.5098,0.817,1.1242,1.6602,3.5212
199007,1.8647,5.1769,10.0137,21.1645,84.1111,1.0345,2.2488,3.5608,5.7194,14.6386,0.7298,1.4351,2.3949,4.1116,9.3725,0.7488,1.3023,1.8827,2.8519,6.9088,0.5459,0.8786,1.1917,1.6415,3.3059
199008,1.8577,4.8608,9.7806,22.2146,84.3075,1.0193,2.4147,3.9576,6.5551,15.5886,0.7937,1.6237,2.5947,4.5846,9.6083,0.7473,1.4051,2.0007,2.9463,6.5628,0.6196,1.0429,1.3841,1.8428,3.7073
199009,2.3449,6.2975,12.2015,26.7505,102.9628,1.3609,2.6945,4.5884,7.4244,17.8973,0.9681,1.8325,3.1423,5.0897,10.3963,0.9595,1.6915,2.4667,3.675,8.1242,0.7363,1.347,1.8263,2.3106,4.3228
